subject,word,word_ind,s1_value,s2_value,stamp,id
9631c895262d5cc612861600167889b2,JANUARY,0,6,14,8/29/18 15:44,96445
9631c895262d5cc612861600167889b2,JUNE,5,1,14,8/29/18 15:44,96446
9631c895262d5cc612861600167889b2,SEPTEMBER,8,12,16,8/29/18 15:44,96447
9631c895262d5cc612861600167889b2,AUGUST,7,9,7,8/29/18 15:44,96448
9631c895262d5cc612861600167889b2,OCTOBER,9,5,20,8/29/18 15:44,96449
9631c895262d5cc612861600167889b2,JULY,6,10,12,8/29/18 15:44,96450
9631c895262d5cc612861600167889b2,MARCH,2,4,18,8/29/18 15:44,96451
9631c895262d5cc612861600167889b2,NOVEMBER,10,8,22,8/29/18 15:44,96452
9631c895262d5cc612861600167889b2,MAY,4,7,25,8/29/18 15:44,96453
9631c895262d5cc612861600167889b2,DECEMBER,11,11,3,8/29/18 15:44,96454
9631c895262d5cc612861600167889b2,FEBRUARY,1,3,2,8/29/18 15:44,96455
05481f178a2316e4937c5d21b29fb402,JANUARY,0,12,14,8/29/18 15:45,96456
05481f178a2316e4937c5d21b29fb402,FEBRUARY,1,1,2,8/29/18 15:45,96457
05481f178a2316e4937c5d21b29fb402,APRIL,3,6,18,8/29/18 15:45,96458
05481f178a2316e4937c5d21b29fb402,MAY,4,4,25,8/29/18 15:45,96459
05481f178a2316e4937c5d21b29fb402,MARCH,2,11,18,8/29/18 15:45,96460
05481f178a2316e4937c5d21b29fb402,JUNE,5,10,14,8/29/18 15:45,96461
05481f178a2316e4937c5d21b29fb402,AUGUST,7,8,7,8/29/18 15:45,96462
05481f178a2316e4937c5d21b29fb402,SEPTEMBER,8,5,16,8/29/18 15:45,96463
05481f178a2316e4937c5d21b29fb402,JULY,6,7,12,8/29/18 15:45,96464
05481f178a2316e4937c5d21b29fb402,OCTOBER,9,9,20,8/29/18 15:45,96465
05481f178a2316e4937c5d21b29fb402,DECEMBER,11,2,3,8/29/18 15:45,96466
05481f178a2316e4937c5d21b29fb402,NOVEMBER,10,3,22,8/29/18 15:45,96467
3984afdc7827d281fc039e530f04526e,JANUARY,0,6,14,8/29/18 15:45,96468
3984afdc7827d281fc039e530f04526e,FEBRUARY,1,5,2,8/29/18 15:45,96469
3984afdc7827d281fc039e530f04526e,MARCH,2,7,18,8/29/18 15:45,96470
3984afdc7827d281fc039e530f04526e,MAY,4,1,25,8/29/18 15:45,96471
3984afdc7827d281fc039e530f04526e,JUNE,5,3,14,8/29/18 15:45,96472
3984afdc7827d281fc039e530f04526e,APRIL,3,10,18,8/29/18 15:45,96473
3984afdc7827d281fc039e530f04526e,JULY,6,9,12,8/29/18 15:45,96474
3984afdc7827d281fc039e530f04526e,SEPTEMBER,8,4,16,8/29/18 15:45,96475
3984afdc7827d281fc039e530f04526e,AUGUST,7,2,7,8/29/18 15:45,96476
3984afdc7827d281fc039e530f04526e,OCTOBER,9,11,20,8/29/18 15:45,96477
3984afdc7827d281fc039e530f04526e,NOVEMBER,10,8,22,8/29/18 15:45,96478
3984afdc7827d281fc039e530f04526e,DECEMBER,11,12,3,8/29/18 15:45,96479
07cfaea534250e425b821b9c40a95582,JANUARY,0,7,14,8/29/18 15:46,96480
07cfaea534250e425b821b9c40a95582,FEBRUARY,1,2,2,8/29/18 15:46,96481
07cfaea534250e425b821b9c40a95582,MARCH,2,3,18,8/29/18 15:46,96482
07cfaea534250e425b821b9c40a95582,JUNE,5,12,14,8/29/18 15:46,96483
07cfaea534250e425b821b9c40a95582,MAY,4,1,25,8/29/18 15:46,96484
07cfaea534250e425b821b9c40a95582,APRIL,3,10,18,8/29/18 15:46,96485
07cfaea534250e425b821b9c40a95582,AUGUST,7,8,7,8/29/18 15:46,96486
07cfaea534250e425b821b9c40a95582,JULY,6,9,12,8/29/18 15:46,96487
07cfaea534250e425b821b9c40a95582,SEPTEMBER,8,6,16,8/29/18 15:46,96488
07cfaea534250e425b821b9c40a95582,DECEMBER,11,4,3,8/29/18 15:46,96489
07cfaea534250e425b821b9c40a95582,OCTOBER,9,5,20,8/29/18 15:46,96490
07cfaea534250e425b821b9c40a95582,NOVEMBER,10,11,22,8/29/18 15:46,96491
74952a42b258f16a3527160be7d61c74,JANUARY,0,10,14,8/29/18 15:46,96492
74952a42b258f16a3527160be7d61c74,FEBRUARY,1,11,2,8/29/18 15:46,96493
74952a42b258f16a3527160be7d61c74,MARCH,2,6,18,8/29/18 15:46,96494
74952a42b258f16a3527160be7d61c74,APRIL,3,4,18,8/29/18 15:46,96495
74952a42b258f16a3527160be7d61c74,MAY,4,12,25,8/29/18 15:46,96496
74952a42b258f16a3527160be7d61c74,JUNE,5,7,14,8/29/18 15:46,96497
74952a42b258f16a3527160be7d61c74,JULY,6,5,12,8/29/18 15:46,96498
74952a42b258f16a3527160be7d61c74,AUGUST,7,1,7,8/29/18 15:46,96499
74952a42b258f16a3527160be7d61c74,SEPTEMBER,8,3,16,8/29/18 15:46,96500
74952a42b258f16a3527160be7d61c74,OCTOBER,9,9,20,8/29/18 15:46,96501
74952a42b258f16a3527160be7d61c74,NOVEMBER,10,2,22,8/29/18 15:46,96502
74952a42b258f16a3527160be7d61c74,DECEMBER,11,8,3,8/29/18 15:46,96503
6e73a5bf6cda09eb33160415f02a0480,JANUARY,0,9,14,8/29/18 15:46,96504
6e73a5bf6cda09eb33160415f02a0480,MARCH,2,10,18,8/29/18 15:46,96505
6e73a5bf6cda09eb33160415f02a0480,FEBRUARY,1,5,2,8/29/18 15:46,96506
6e73a5bf6cda09eb33160415f02a0480,APRIL,3,6,18,8/29/18 15:46,96507
6e73a5bf6cda09eb33160415f02a0480,JUNE,5,12,14,8/29/18 15:46,96508
6e73a5bf6cda09eb33160415f02a0480,MAY,4,11,25,8/29/18 15:46,96509
6e73a5bf6cda09eb33160415f02a0480,JULY,6,8,12,8/29/18 15:46,96510
6e73a5bf6cda09eb33160415f02a0480,SEPTEMBER,8,1,16,8/29/18 15:46,96511
6e73a5bf6cda09eb33160415f02a0480,NOVEMBER,10,2,22,8/29/18 15:46,96512
6e73a5bf6cda09eb33160415f02a0480,AUGUST,7,4,7,8/29/18 15:46,96513
6e73a5bf6cda09eb33160415f02a0480,OCTOBER,9,3,20,8/29/18 15:46,96514
6e73a5bf6cda09eb33160415f02a0480,DECEMBER,11,7,3,8/29/18 15:46,96515
f72cda1a950fada3757aba5f7e7ad4b8,JANUARY,0,12,14,8/29/18 15:50,96516
f72cda1a950fada3757aba5f7e7ad4b8,FEBRUARY,1,10,2,8/29/18 15:50,96517
f72cda1a950fada3757aba5f7e7ad4b8,JUNE,5,3,14,8/29/18 15:50,96518
f72cda1a950fada3757aba5f7e7ad4b8,MAY,4,2,25,8/29/18 15:50,96519
f72cda1a950fada3757aba5f7e7ad4b8,MARCH,2,9,18,8/29/18 15:50,96520
f72cda1a950fada3757aba5f7e7ad4b8,APRIL,3,4,18,8/29/18 15:50,96521
f72cda1a950fada3757aba5f7e7ad4b8,AUGUST,7,11,7,8/29/18 15:50,96522
f72cda1a950fada3757aba5f7e7ad4b8,SEPTEMBER,8,7,16,8/29/18 15:50,96523
f72cda1a950fada3757aba5f7e7ad4b8,JULY,6,1,12,8/29/18 15:50,96524
f72cda1a950fada3757aba5f7e7ad4b8,NOVEMBER,10,8,22,8/29/18 15:50,96525
f72cda1a950fada3757aba5f7e7ad4b8,OCTOBER,9,5,20,8/29/18 15:50,96526
f72cda1a950fada3757aba5f7e7ad4b8,DECEMBER,11,6,3,8/29/18 15:50,96527
579ecb5e8b02abd51d373d3f01f38b99,JUNE,5,4,14,8/29/18 15:51,96528
579ecb5e8b02abd51d373d3f01f38b99,FEBRUARY,1,2,2,8/29/18 15:51,96529
579ecb5e8b02abd51d373d3f01f38b99,JANUARY,0,6,14,8/29/18 15:51,96530
579ecb5e8b02abd51d373d3f01f38b99,MAY,4,5,25,8/29/18 15:51,96531
579ecb5e8b02abd51d373d3f01f38b99,APRIL,3,10,18,8/29/18 15:51,96532
579ecb5e8b02abd51d373d3f01f38b99,MARCH,2,9,18,8/29/18 15:51,96533
579ecb5e8b02abd51d373d3f01f38b99,JULY,6,7,12,8/29/18 15:51,96534
579ecb5e8b02abd51d373d3f01f38b99,OCTOBER,9,8,20,8/29/18 15:51,96535
579ecb5e8b02abd51d373d3f01f38b99,NOVEMBER,10,3,22,8/29/18 15:51,96536
579ecb5e8b02abd51d373d3f01f38b99,DECEMBER,11,1,3,8/29/18 15:51,96537
579ecb5e8b02abd51d373d3f01f38b99,SEPTEMBER,8,12,16,8/29/18 15:51,96538
579ecb5e8b02abd51d373d3f01f38b99,AUGUST,7,11,7,8/29/18 15:51,96539
f4e0024bb230f352676c429d70454ea8,JANUARY,0,10,14,8/29/18 15:53,96540
f4e0024bb230f352676c429d70454ea8,FEBRUARY,1,1,2,8/29/18 15:53,96541
f4e0024bb230f352676c429d70454ea8,MARCH,2,2,18,8/29/18 15:53,96542
f4e0024bb230f352676c429d70454ea8,APRIL,3,4,18,8/29/18 15:53,96543
f4e0024bb230f352676c429d70454ea8,MAY,4,9,25,8/29/18 15:53,96544
f4e0024bb230f352676c429d70454ea8,JUNE,5,6,14,8/29/18 15:53,96545
f4e0024bb230f352676c429d70454ea8,AUGUST,7,8,7,8/29/18 15:53,96546
f4e0024bb230f352676c429d70454ea8,JULY,6,7,12,8/29/18 15:53,96547
f4e0024bb230f352676c429d70454ea8,SEPTEMBER,8,11,16,8/29/18 15:53,96548
f4e0024bb230f352676c429d70454ea8,OCTOBER,9,12,20,8/29/18 15:53,96549
f4e0024bb230f352676c429d70454ea8,NOVEMBER,10,5,22,8/29/18 15:53,96550
f4e0024bb230f352676c429d70454ea8,DECEMBER,11,3,3,8/29/18 15:53,96551
140bddb478176cac3beb3ba2ba32582f,JANUARY,0,3,14,8/29/18 15:53,96552
140bddb478176cac3beb3ba2ba32582f,FEBRUARY,1,2,2,8/29/18 15:53,96553
140bddb478176cac3beb3ba2ba32582f,MARCH,2,1,18,8/29/18 15:53,96554
140bddb478176cac3beb3ba2ba32582f,APRIL,3,4,18,8/29/18 15:53,96555
140bddb478176cac3beb3ba2ba32582f,MAY,4,10,25,8/29/18 15:53,96556
140bddb478176cac3beb3ba2ba32582f,JUNE,5,11,14,8/29/18 15:53,96557
140bddb478176cac3beb3ba2ba32582f,JULY,6,6,12,8/29/18 15:53,96558
140bddb478176cac3beb3ba2ba32582f,AUGUST,7,8,7,8/29/18 15:53,96559
140bddb478176cac3beb3ba2ba32582f,SEPTEMBER,8,9,16,8/29/18 15:53,96560
140bddb478176cac3beb3ba2ba32582f,OCTOBER,9,5,20,8/29/18 15:53,96561
140bddb478176cac3beb3ba2ba32582f,NOVEMBER,10,12,22,8/29/18 15:53,96562
140bddb478176cac3beb3ba2ba32582f,DECEMBER,11,7,3,8/29/18 15:53,96563
a8329b68b3d92ad8c5cd19757916cdd0,JANUARY,0,6,14,8/29/18 15:54,96564
a8329b68b3d92ad8c5cd19757916cdd0,FEBRUARY,1,7,2,8/29/18 15:54,96565
a8329b68b3d92ad8c5cd19757916cdd0,MARCH,2,11,18,8/29/18 15:54,96566
a8329b68b3d92ad8c5cd19757916cdd0,APRIL,3,12,18,8/29/18 15:54,96567
a8329b68b3d92ad8c5cd19757916cdd0,MAY,4,2,25,8/29/18 15:54,96568
a8329b68b3d92ad8c5cd19757916cdd0,JUNE,5,3,14,8/29/18 15:54,96569
a8329b68b3d92ad8c5cd19757916cdd0,AUGUST,7,1,7,8/29/18 15:54,96571
a8329b68b3d92ad8c5cd19757916cdd0,SEPTEMBER,8,5,16,8/29/18 15:54,96570
a8329b68b3d92ad8c5cd19757916cdd0,JULY,6,4,12,8/29/18 15:54,96572
a8329b68b3d92ad8c5cd19757916cdd0,NOVEMBER,10,8,22,8/29/18 15:54,96573
a8329b68b3d92ad8c5cd19757916cdd0,DECEMBER,11,9,3,8/29/18 15:54,96574
a8329b68b3d92ad8c5cd19757916cdd0,OCTOBER,9,10,20,8/29/18 15:54,96575
1963fbdde12d1229f6838ece8c2c2613,JANUARY,0,12,14,8/29/18 15:57,96576
1963fbdde12d1229f6838ece8c2c2613,MARCH,2,5,18,8/29/18 15:57,96577
1963fbdde12d1229f6838ece8c2c2613,APRIL,3,8,18,8/29/18 15:57,96578
1963fbdde12d1229f6838ece8c2c2613,FEBRUARY,1,10,2,8/29/18 15:57,96579
1963fbdde12d1229f6838ece8c2c2613,MAY,4,6,25,8/29/18 15:57,96580
1963fbdde12d1229f6838ece8c2c2613,JUNE,5,1,14,8/29/18 15:57,96581
1963fbdde12d1229f6838ece8c2c2613,JULY,6,2,12,8/29/18 15:57,96582
1963fbdde12d1229f6838ece8c2c2613,AUGUST,7,7,7,8/29/18 15:57,96583
1963fbdde12d1229f6838ece8c2c2613,OCTOBER,9,4,20,8/29/18 15:57,96584
1963fbdde12d1229f6838ece8c2c2613,DECEMBER,11,3,3,8/29/18 15:57,96585
1963fbdde12d1229f6838ece8c2c2613,SEPTEMBER,8,9,16,8/29/18 15:57,96586
1963fbdde12d1229f6838ece8c2c2613,NOVEMBER,10,11,22,8/29/18 15:57,96587
9deb5e0ea0de152f5f6cb23b85b3760d,FEBRUARY,1,4,2,8/29/18 15:57,96588
9deb5e0ea0de152f5f6cb23b85b3760d,JANUARY,0,1,14,8/29/18 15:57,96589
9deb5e0ea0de152f5f6cb23b85b3760d,JUNE,5,9,14,8/29/18 15:57,96590
9deb5e0ea0de152f5f6cb23b85b3760d,MAY,4,10,25,8/29/18 15:57,96591
9deb5e0ea0de152f5f6cb23b85b3760d,MARCH,2,11,18,8/29/18 15:57,96592
9deb5e0ea0de152f5f6cb23b85b3760d,APRIL,3,8,18,8/29/18 15:57,96593
9deb5e0ea0de152f5f6cb23b85b3760d,JULY,6,3,12,8/29/18 15:57,96594
9deb5e0ea0de152f5f6cb23b85b3760d,AUGUST,7,5,7,8/29/18 15:57,96595
9deb5e0ea0de152f5f6cb23b85b3760d,SEPTEMBER,8,7,16,8/29/18 15:57,96596
9deb5e0ea0de152f5f6cb23b85b3760d,DECEMBER,11,12,3,8/29/18 15:57,96597
9deb5e0ea0de152f5f6cb23b85b3760d,OCTOBER,9,6,20,8/29/18 15:57,96598
9deb5e0ea0de152f5f6cb23b85b3760d,NOVEMBER,10,2,22,8/29/18 15:57,96599
0c66b8b7954f12b9f34b7ce9dc8d0feb,JANUARY,0,5,14,8/29/18 15:58,96600
0c66b8b7954f12b9f34b7ce9dc8d0feb,FEBRUARY,1,11,2,8/29/18 15:58,96601
0c66b8b7954f12b9f34b7ce9dc8d0feb,MARCH,2,1,18,8/29/18 15:58,96602
0c66b8b7954f12b9f34b7ce9dc8d0feb,APRIL,3,2,18,8/29/18 15:58,96603
0c66b8b7954f12b9f34b7ce9dc8d0feb,MAY,4,9,25,8/29/18 15:58,96604
0c66b8b7954f12b9f34b7ce9dc8d0feb,JUNE,5,10,14,8/29/18 15:58,96605
0c66b8b7954f12b9f34b7ce9dc8d0feb,JULY,6,7,12,8/29/18 15:58,96606
0c66b8b7954f12b9f34b7ce9dc8d0feb,AUGUST,7,8,7,8/29/18 15:58,96607
0c66b8b7954f12b9f34b7ce9dc8d0feb,SEPTEMBER,8,3,16,8/29/18 15:58,96608
0c66b8b7954f12b9f34b7ce9dc8d0feb,OCTOBER,9,12,20,8/29/18 15:58,96609
0c66b8b7954f12b9f34b7ce9dc8d0feb,NOVEMBER,10,6,22,8/29/18 15:58,96610
0c66b8b7954f12b9f34b7ce9dc8d0feb,DECEMBER,11,4,3,8/29/18 15:58,96611
1f872eafcecd67f358deeab88ea19baf,JANUARY,0,1,14,8/29/18 15:59,96612
1f872eafcecd67f358deeab88ea19baf,FEBRUARY,1,4,2,8/29/18 15:59,96613
1f872eafcecd67f358deeab88ea19baf,MARCH,2,10,18,8/29/18 15:59,96614
1f872eafcecd67f358deeab88ea19baf,APRIL,3,5,18,8/29/18 15:59,96615
1f872eafcecd67f358deeab88ea19baf,MAY,4,9,25,8/29/18 15:59,96616
1f872eafcecd67f358deeab88ea19baf,JUNE,5,12,14,8/29/18 15:59,96617
1f872eafcecd67f358deeab88ea19baf,JULY,6,3,12,8/29/18 15:59,96618
1f872eafcecd67f358deeab88ea19baf,SEPTEMBER,8,7,16,8/29/18 15:59,96619
1f872eafcecd67f358deeab88ea19baf,AUGUST,7,8,7,8/29/18 15:59,96620
1f872eafcecd67f358deeab88ea19baf,OCTOBER,9,6,20,8/29/18 15:59,96621
1f872eafcecd67f358deeab88ea19baf,NOVEMBER,10,11,22,8/29/18 15:59,96622
1f872eafcecd67f358deeab88ea19baf,DECEMBER,11,2,3,8/29/18 15:59,96623
6ae0e72e2a9c449479eacebe4f9233a8,MAY,4,7,25,8/29/18 15:59,96625
6ae0e72e2a9c449479eacebe4f9233a8,APRIL,3,6,18,8/29/18 15:59,96624
6ae0e72e2a9c449479eacebe4f9233a8,JANUARY,0,2,14,8/29/18 15:59,96626
6ae0e72e2a9c449479eacebe4f9233a8,MARCH,2,11,18,8/29/18 15:59,96627
6ae0e72e2a9c449479eacebe4f9233a8,JUNE,5,12,14,8/29/18 15:59,96628
6ae0e72e2a9c449479eacebe4f9233a8,FEBRUARY,1,3,2,8/29/18 15:59,96629
6ae0e72e2a9c449479eacebe4f9233a8,OCTOBER,9,1,20,8/29/18 15:59,96630
6ae0e72e2a9c449479eacebe4f9233a8,DECEMBER,11,8,3,8/29/18 15:59,96631
6ae0e72e2a9c449479eacebe4f9233a8,SEPTEMBER,8,4,16,8/29/18 15:59,96632
6ae0e72e2a9c449479eacebe4f9233a8,JULY,6,10,12,8/29/18 15:59,96633
6ae0e72e2a9c449479eacebe4f9233a8,AUGUST,7,9,7,8/29/18 15:59,96634
6ae0e72e2a9c449479eacebe4f9233a8,NOVEMBER,10,5,22,8/29/18 15:59,96635
dbc3024ac4b78a6ac770ba7eefc3a716,MARCH,2,3,18,8/29/18 16:00,96636
dbc3024ac4b78a6ac770ba7eefc3a716,MAY,4,2,25,8/29/18 16:00,96637
dbc3024ac4b78a6ac770ba7eefc3a716,JUNE,5,7,14,8/29/18 16:00,96638
dbc3024ac4b78a6ac770ba7eefc3a716,FEBRUARY,1,6,2,8/29/18 16:00,96639
dbc3024ac4b78a6ac770ba7eefc3a716,APRIL,3,4,18,8/29/18 16:00,96640
dbc3024ac4b78a6ac770ba7eefc3a716,JANUARY,0,10,14,8/29/18 16:00,96641
dbc3024ac4b78a6ac770ba7eefc3a716,OCTOBER,9,12,20,8/29/18 16:00,96642
dbc3024ac4b78a6ac770ba7eefc3a716,DECEMBER,11,9,3,8/29/18 16:00,96643
dbc3024ac4b78a6ac770ba7eefc3a716,NOVEMBER,10,8,22,8/29/18 16:00,96644
dbc3024ac4b78a6ac770ba7eefc3a716,JULY,6,11,12,8/29/18 16:00,96645
dbc3024ac4b78a6ac770ba7eefc3a716,AUGUST,7,1,7,8/29/18 16:00,96646
dbc3024ac4b78a6ac770ba7eefc3a716,SEPTEMBER,8,5,16,8/29/18 16:00,96647
669f019171abd4824813e76910c0ada7,APRIL,3,9,18,8/29/18 16:01,96648
669f019171abd4824813e76910c0ada7,FEBRUARY,1,6,2,8/29/18 16:01,96649
669f019171abd4824813e76910c0ada7,JANUARY,0,10,14,8/29/18 16:01,96650
669f019171abd4824813e76910c0ada7,MARCH,2,7,18,8/29/18 16:01,96651
669f019171abd4824813e76910c0ada7,MAY,4,11,25,8/29/18 16:01,96652
669f019171abd4824813e76910c0ada7,JUNE,5,4,14,8/29/18 16:01,96653
669f019171abd4824813e76910c0ada7,SEPTEMBER,8,5,16,8/29/18 16:01,96654
669f019171abd4824813e76910c0ada7,DECEMBER,11,12,3,8/29/18 16:01,96655
669f019171abd4824813e76910c0ada7,OCTOBER,9,2,20,8/29/18 16:01,96656
669f019171abd4824813e76910c0ada7,AUGUST,7,8,7,8/29/18 16:01,96657
669f019171abd4824813e76910c0ada7,JULY,6,1,12,8/29/18 16:01,96658
669f019171abd4824813e76910c0ada7,NOVEMBER,10,3,22,8/29/18 16:01,96659
cd4eb3c60c00b4cdc30c9d400dbeb8b8,FEBRUARY,1,1,2,8/29/18 16:01,96661
cd4eb3c60c00b4cdc30c9d400dbeb8b8,JANUARY,0,2,14,8/29/18 16:01,96660
cd4eb3c60c00b4cdc30c9d400dbeb8b8,MAY,4,8,25,8/29/18 16:01,96662
cd4eb3c60c00b4cdc30c9d400dbeb8b8,MARCH,2,11,18,8/29/18 16:01,96663
cd4eb3c60c00b4cdc30c9d400dbeb8b8,APRIL,3,3,18,8/29/18 16:01,96664
cd4eb3c60c00b4cdc30c9d400dbeb8b8,JUNE,5,7,14,8/29/18 16:01,96665
cd4eb3c60c00b4cdc30c9d400dbeb8b8,SEPTEMBER,8,12,16,8/29/18 16:01,96666
cd4eb3c60c00b4cdc30c9d400dbeb8b8,AUGUST,7,6,7,8/29/18 16:01,96667
cd4eb3c60c00b4cdc30c9d400dbeb8b8,JULY,6,10,12,8/29/18 16:01,96668
cd4eb3c60c00b4cdc30c9d400dbeb8b8,DECEMBER,11,9,3,8/29/18 16:01,96669
cd4eb3c60c00b4cdc30c9d400dbeb8b8,OCTOBER,9,4,20,8/29/18 16:01,96670
cd4eb3c60c00b4cdc30c9d400dbeb8b8,NOVEMBER,10,5,22,8/29/18 16:01,96671
91c661d324a15f82a3e9837ebff30b9e,MARCH,2,9,18,8/29/18 16:04,96672
91c661d324a15f82a3e9837ebff30b9e,JUNE,5,5,14,8/29/18 16:04,96673
91c661d324a15f82a3e9837ebff30b9e,APRIL,3,1,18,8/29/18 16:04,96674
91c661d324a15f82a3e9837ebff30b9e,JANUARY,0,3,14,8/29/18 16:04,96675
91c661d324a15f82a3e9837ebff30b9e,MAY,4,12,25,8/29/18 16:04,96676
91c661d324a15f82a3e9837ebff30b9e,FEBRUARY,1,2,2,8/29/18 16:04,96677
91c661d324a15f82a3e9837ebff30b9e,AUGUST,7,10,7,8/29/18 16:04,96678
91c661d324a15f82a3e9837ebff30b9e,JULY,6,7,12,8/29/18 16:04,96680
91c661d324a15f82a3e9837ebff30b9e,SEPTEMBER,8,6,16,8/29/18 16:04,96679
91c661d324a15f82a3e9837ebff30b9e,DECEMBER,11,4,3,8/29/18 16:04,96681
91c661d324a15f82a3e9837ebff30b9e,OCTOBER,9,8,20,8/29/18 16:04,96682
91c661d324a15f82a3e9837ebff30b9e,NOVEMBER,10,11,22,8/29/18 16:04,96683
fa6420ef9fbab254d9d851a7a31d9961,FEBRUARY,1,2,2,8/29/18 16:05,96685
fa6420ef9fbab254d9d851a7a31d9961,JANUARY,0,5,14,8/29/18 16:05,96684
fa6420ef9fbab254d9d851a7a31d9961,MARCH,2,12,18,8/29/18 16:05,96686
fa6420ef9fbab254d9d851a7a31d9961,MAY,4,10,25,8/29/18 16:05,96687
fa6420ef9fbab254d9d851a7a31d9961,APRIL,3,11,18,8/29/18 16:05,96688
fa6420ef9fbab254d9d851a7a31d9961,JUNE,5,4,14,8/29/18 16:05,96689
fa6420ef9fbab254d9d851a7a31d9961,JULY,6,6,12,8/29/18 16:05,96690
fa6420ef9fbab254d9d851a7a31d9961,AUGUST,7,8,7,8/29/18 16:05,96691
fa6420ef9fbab254d9d851a7a31d9961,OCTOBER,9,7,20,8/29/18 16:05,96692
fa6420ef9fbab254d9d851a7a31d9961,SEPTEMBER,8,9,16,8/29/18 16:05,96693
fa6420ef9fbab254d9d851a7a31d9961,DECEMBER,11,3,3,8/29/18 16:05,96694
fa6420ef9fbab254d9d851a7a31d9961,NOVEMBER,10,1,22,8/29/18 16:05,96695
09d9add9fe7ec6cb33131b8a1600247b,MAY,4,9,25,8/29/18 16:13,96696
09d9add9fe7ec6cb33131b8a1600247b,FEBRUARY,1,12,2,8/29/18 16:13,96697
09d9add9fe7ec6cb33131b8a1600247b,APRIL,3,11,18,8/29/18 16:13,96698
09d9add9fe7ec6cb33131b8a1600247b,JUNE,5,2,14,8/29/18 16:13,96699
09d9add9fe7ec6cb33131b8a1600247b,JANUARY,0,4,14,8/29/18 16:13,96700
09d9add9fe7ec6cb33131b8a1600247b,MARCH,2,1,18,8/29/18 16:13,96701
09d9add9fe7ec6cb33131b8a1600247b,SEPTEMBER,8,8,16,8/29/18 16:13,96702
09d9add9fe7ec6cb33131b8a1600247b,OCTOBER,9,10,20,8/29/18 16:13,96703
09d9add9fe7ec6cb33131b8a1600247b,DECEMBER,11,6,3,8/29/18 16:13,96704
09d9add9fe7ec6cb33131b8a1600247b,JULY,6,7,12,8/29/18 16:13,96705
09d9add9fe7ec6cb33131b8a1600247b,NOVEMBER,10,5,22,8/29/18 16:13,96706
09d9add9fe7ec6cb33131b8a1600247b,AUGUST,7,3,7,8/29/18 16:13,96707
ee90fe1610bb3f4f23874fb91f2eb652,FEBRUARY,1,8,2,8/29/18 16:15,96709
ee90fe1610bb3f4f23874fb91f2eb652,MARCH,2,9,18,8/29/18 16:15,96708
ee90fe1610bb3f4f23874fb91f2eb652,APRIL,3,5,18,8/29/18 16:15,96710
ee90fe1610bb3f4f23874fb91f2eb652,MAY,4,7,25,8/29/18 16:15,96711
ee90fe1610bb3f4f23874fb91f2eb652,JUNE,5,2,14,8/29/18 16:15,96712
ee90fe1610bb3f4f23874fb91f2eb652,JANUARY,0,6,14,8/29/18 16:15,96713
ee90fe1610bb3f4f23874fb91f2eb652,SEPTEMBER,8,12,16,8/29/18 16:15,96714
ee90fe1610bb3f4f23874fb91f2eb652,NOVEMBER,10,4,22,8/29/18 16:15,96715
ee90fe1610bb3f4f23874fb91f2eb652,JULY,6,10,12,8/29/18 16:15,96716
ee90fe1610bb3f4f23874fb91f2eb652,DECEMBER,11,11,3,8/29/18 16:15,96717
ee90fe1610bb3f4f23874fb91f2eb652,OCTOBER,9,1,20,8/29/18 16:15,96718
ee90fe1610bb3f4f23874fb91f2eb652,AUGUST,7,3,7,8/29/18 16:15,96719
3811a1df6aa2287333d6200c9ec4e937,FEBRUARY,1,10,2,8/29/18 16:16,96720
3811a1df6aa2287333d6200c9ec4e937,JUNE,5,11,14,8/29/18 16:16,96721
3811a1df6aa2287333d6200c9ec4e937,MARCH,2,4,18,8/29/18 16:16,96722
3811a1df6aa2287333d6200c9ec4e937,JANUARY,0,6,14,8/29/18 16:16,96723
3811a1df6aa2287333d6200c9ec4e937,MAY,4,12,25,8/29/18 16:16,96724
3811a1df6aa2287333d6200c9ec4e937,APRIL,3,3,18,8/29/18 16:16,96725
3811a1df6aa2287333d6200c9ec4e937,AUGUST,7,8,7,8/29/18 16:16,96726
3811a1df6aa2287333d6200c9ec4e937,OCTOBER,9,7,20,8/29/18 16:16,96727
3811a1df6aa2287333d6200c9ec4e937,JULY,6,5,12,8/29/18 16:16,96728
3811a1df6aa2287333d6200c9ec4e937,DECEMBER,11,9,3,8/29/18 16:16,96729
3811a1df6aa2287333d6200c9ec4e937,NOVEMBER,10,1,22,8/29/18 16:16,96730
3811a1df6aa2287333d6200c9ec4e937,SEPTEMBER,8,2,16,8/29/18 16:16,96731
1ecfc55471cce49d7f19530ca9531335,FEBRUARY,1,5,2,8/29/18 16:23,96732
1ecfc55471cce49d7f19530ca9531335,JANUARY,0,2,14,8/29/18 16:23,96733
1ecfc55471cce49d7f19530ca9531335,MARCH,2,10,18,8/29/18 16:23,96734
1ecfc55471cce49d7f19530ca9531335,APRIL,3,6,18,8/29/18 16:23,96735
1ecfc55471cce49d7f19530ca9531335,MAY,4,11,25,8/29/18 16:23,96736
1ecfc55471cce49d7f19530ca9531335,JUNE,5,1,14,8/29/18 16:23,96737
1ecfc55471cce49d7f19530ca9531335,AUGUST,7,12,7,8/29/18 16:23,96738
1ecfc55471cce49d7f19530ca9531335,JULY,6,8,12,8/29/18 16:23,96739
